time,10Y2Y_Yield,US CLI,ISM New Orders,Building Permits,Consumer Confidence,PMI,4-Week MA Initial Unemployment Claims,SP500
3/1/97,0.511868144,0.192872427,1.150061683,-0.003450226,0,0.670900787,0.182007453,0.458300801
4/1/97,0.468304898,0.29752617,0.882605478,-0.142334221,0.105470701,0.653245503,0.085322255,0.78708114
5/1/97,0.490086521,0.401958814,1.644855663,-0.146323227,0.241075889,1.076972315,0.138029695,1.057312752
6/1/97,0.468304898,0.502043168,1.257044165,-0.093677631,0.339012969,0.865108909,0.067282908,1.386452266
7/1/97,0.304942724,0.589819653,1.51112756,-0.034192934,0.534887129,1.359456857,0.103485225,2.468845519
8/1/97,0.402960028,0.653054097,1.377399458,0.126317844,0.331479347,1.112282883,-0.013398459,1.763623002
9/1/97,0.34850597,0.695505193,0.722131754,0.36329992,0.452017292,0.68855607,0.129247346,1.754945766
10/1/97,0.228707043,0.717909938,1.457636319,0.514782421,0.421882806,1.129938167,0.156992959,1.241006252
11/1/97,0.108908116,0.716214842,0.98958796,0.200144898,0.54242075,1.00635118,0.092905066,1.021304112
12/1/97,0.098017304,0.689461808,0.962842339,0.158121114,0.158206052,0.794487774,0.078462339,1.324667791
1/1/98,0.228707043,0.650769403,0.949469529,0.620643806,0.497219021,0.670900787,-0.032556596,0.925723793
2/1/98,0.076235681,0.600211327,0.615149272,0.693087215,0.783496639,0.512003232,0.009449737,1.430905669
3/1/98,0.076235681,0.524595313,0.655267703,0.583494317,0.4896854,0.512003232,0.044882743,2.241199831
4/1/98,0.098017304,0.421857765,0.708758944,0.439623433,0.655425073,0.388416245,0.070940949,1.812968271
5/1/98,0.032672435,0.29339898,0.200592154,0.490888651,0.4896854,0.158897555,0.046561708,1.172050601
6/1/98,-0.054454058,0.147694438,0.026745621,0.526917497,0.421882806,-0.194208122,-0.185638342,1.14080186
7/1/98,0.010890812,0.007369982,0.240710585,0.585316538,0.39174832,-0.141242271,-0.126498576,0.467173367
8/1/98,0.152471362,-0.109812731,0.120355292,0.701438891,0.331479347,-0.123586987,0.086611198,-0.226213981
9/1/98,0.152471362,-0.180196058,-0.080236862,0.275443077,0.067802594,-0.22951869,0.126444779,-0.16871038
10/1/98,0.566322202,-0.178427262,-0.267456205,0.727654825,-0.19587416,-0.22951869,0.043402301,0.637123639
11/1/98,0.217816231,-0.102369049,-0.227337775,0.685138871,0.203407781,-0.317795109,0.012571196,0.742730528
12/1/98,0.119798927,0.021078148,-0.040118431,0.973888021,0.037668108,-0.564969083,0.014790887,1.050562036
1/1/99,0.087126493,0.173120875,0.320947446,0.564348323,0.29381124,0.105931703,-0.071494909,1.294982785
2/1/99,0.174252985,0.327890495,0.668640513,0.2197524,0.610223344,0.300139826,0.143445852,0.503674428
3/1/99,0.283161101,0.467256853,0.788995806,0.185344874,0.429416427,0.423726813,0.121660488,0.424791944
4/1/99,0.304942724,0.589377454,0.534912411,0.169859531,0.346546591,0.406071529,0.063321641,0.63534699
5/1/99,0.239597855,0.694104897,1.043079201,0.27437959,0.512286264,0.759177206,0.109366,0.587980092
6/1/99,0.304942724,0.773848101,1.257044165,0.482691349,0.549954372,1.024006464,0.163707035,0.696486732
7/1/99,0.315833536,0.83111286,0.615149272,0.221723122,0.452017292,0.635590219,0.070444325,0.538693712
8/1/99,0.272270289,0.872679558,1.00296077,0.050958634,0.339012969,0.847453625,0.156293318,1.759824937
9/1/99,0.294051912,0.909013569,1.805329386,-0.081742143,0.54242075,1.23586987,0.157334236,1.01595152
10/1/99,0.250488666,0.946158278,1.51112756,-0.201895449,0.241075889,1.271180438,0.173801275,0.885333196
11/1/99,0.185143797,0.984555884,1.751838145,0,0.54242075,1.430077992,0.187252252,0.589146323
12/1/99,0.228707043,1.011014119,1.377399458,-0.167922243,0.406815563,1.377112141,0.190524251,0.599410553
1/1/00,0.076235681,1.006076231,1.390772268,-0.014312862,0.858832855,1.182904018,0.050580752,-0.067171935
2/1/00,-0.119798927,0.957950249,1.163434493,-0.080711227,0.851299233,1.024006464,-0.006144507,-0.01444725
3/1/00,-0.511868144,0.887272123,0.829114237,-0.041688682,0.534887129,0.865108909,0.170772011,0.407786003
4/1/00,-0.490086521,0.800158936,0.722131754,-0.009296204,0.693093181,0.829798341,0.159565073,-0.062173965
5/1/00,-0.435632463,0.6927046,0.200592154,-0.293246105,0.806097504,0.564969083,0.042043393,-0.057477693
6/1/00,-0.381178405,0.571615797,0,-0.378693772,0.482151778,0.247173974,-0.055131757,-0.256878868
7/1/00,-0.283161101,0.437187327,0.267456205,-0.412673337,0.625290587,0.441382096,-0.138257607,-0.148479366
8/1/00,-0.490086521,0.278880116,0,-0.35308143,0.549954372,-0.017655284,-0.270724873,0.309310827
9/1/00,-0.196034608,0.094556868,-0.147100913,0.060735998,0.512286264,-0.052965852,-0.124021795,0.12327149
10/1/00,-0.185143797,-0.127942886,-0.213964964,-0.216479216,0.436950049,-0.22951869,-0.120590653,-0.325927969
11/1/00,-0.14158055,-0.381101765,-0.120355292,-0.171987184,0.572555236,-0.264829258,-0.422023035,-0.970454622
12/1/00,0.010890812,-0.653717396,-1.056452011,-0.412428136,-0.120537945,-1.076972315,-0.495830721,-1.273417256
1/1/01,0.62077626,-0.902306886,-1.551245991,-0.080384083,-0.399281941,-1.359456857,-0.36450751,-0.762799978
2/1/01,0.55543139,-1.092894618,-1.350653837,-0.105488838,-0.708160424,-1.394767425,-0.603441319,-1.190607867
3/1/01,0.816810868,-1.216194415,-1.136688873,0.024024108,-0.64035783,-1.218214586,-0.656211362,-2.059586724
4/1/01,1.143535215,-1.278397063,-0.601776462,0.21421434,-0.873900098,-1.288835722,-0.621116525,-1.530002567
5/1/01,1.3177882,-1.297853815,-0.682013324,0.392011015,-0.602689723,-1.536009696,-0.498513047,-1.366698724
6/1/01,1.274224954,-1.314878473,-0.294201826,0.170312131,-0.557487993,-1.200559302,-0.413710512,-1.622296315
7/1/01,1.394023881,-1.347527493,-0.106982482,0.180056175,-0.572555236,-1.147593451,-0.358270486,-1.603437136
8/1/01,1.3177882,-1.39366358,0.575030842,0.201258021,-0.64035783,-0.653245503,-0.290958701,-2.232228717
9/1/01,1.895001213,-1.423512007,0.173846533,-0.015789731,-1.371119119,-0.670900787,-0.555548217,-2.373350464
10/1/01,2.025690952,-1.385851399,-1.48438194,-0.034583214,-1.303316525,-1.624286115,-0.712273012,-2.267218243
11/1/01,2.112817445,-1.261667204,-0.120355292,0.113658667,-1.212913067,-1.041661748,-0.365986757,-1.476950625
12/1/01,2.178162314,-1.066362683,0.187219344,0.440209091,-0.843765612,-0.829798341,0.000476772,-1.458292112
1/1/02,2.08014501,-0.840104238,0.695386134,-0.099217871,-0.527353507,-0.441382096,0.015201278,-1.724403904
2/1/02,1.982127706,-0.625416665,1.430890699,0.392206989,-0.700626803,0.123586987,0.103475348,-1.312467886
3/1/02,1.851437967,-0.463792962,1.845447817,0.095633039,-0.323945726,0.423726813,-0.041950097,-0.704426111
4/1/02,2.036581764,-0.396283927,1.323908217,0.008927927,-0.527353507,0.423726813,-0.080742471,-1.506513367
5/1/02,2.025690952,-0.437629526,1.577991612,0.151865912,-0.233542268,0.5473138,0.077442866,-1.582819699
6/1/02,2.134599068,-0.581344173,1.49775475,0.402492466,-0.572555236,0.635590219,0.217844786,-1.856810549
7/1/02,2.483105038,-0.788661765,0.254083395,0.434365803,-0.896500962,0.035310568,0.236832326,-2.196317156
8/1/02,2.178162314,-1.010277121,0.080236862,0.245596304,-0.93416907,0.052965852,0.168607257,-1.845858833
9/1/02,2.08014501,-1.215973316,0.387811498,0.753992422,-1.047173393,0.088276419,0.04092601,-2.003161995
10/1/02,2.450432603,-1.378039218,0.280829016,0.737680883,-1.461522577,-0.176552839,0.01054158,-1.671108695
11/1/02,2.330633676,-1.485346155,-0.01337281,0.360361626,-1.190312202,-0.264829258,0.114808774,-1.760012624
12/1/02,2.417760169,-1.557571978,1.163434493,0.637453977,-1.001971664,0.282484542,-0.0719926,-2.110156227
1/1/03,2.483105038,-1.610562148,1.096570442,0.425820108,-1.32591739,0.22951869,0.06645602,-2.167956921
2/1/03,2.374196922,-1.636430784,0.254083395,0.185889396,-1.514257928,-0.211863406,-0.048168865,-2.149709442
3/1/03,2.526668284,-1.611593945,-0.374438688,0.193510571,-1.687531223,-0.653245503,-0.154235889,-2.281416943
4/1/03,2.592013154,-1.51585788,-0.374438688,0.398063931,-1.054707015,-0.68855607,-0.233321005,-1.572120842
5/1/03,2.22172556,-1.352612781,0.454675549,0.343822302,-0.595156101,-0.176552839,-0.123205821,-1.247057545
6/1/03,2.417760169,-1.141462799,0.48142117,0.329967645,-0.775963018,-0.176552839,-0.09270131,-0.729305943
7/1/03,2.929628313,-0.892873309,0.909351098,0.419345443,-0.685559559,0.176552839,0.000625239,-0.08870769
8/1/03,2.722702893,-0.614951291,1.48438194,0.792691049,-0.806097504,0.564969083,0.089943305,6.59E-05
9/1/03,2.679139646,-0.316688123,1.444263509,0.434475934,-0.926635449,0.423726813,0.115253922,0.766001518
10/1/03,2.70092127,-0.014224065,1.925684679,0.587019875,-0.783496639,0.918074761,0.20179858,0.542334407
11/1/03,2.483105038,0.267972542,2.554206761,0.411531553,-0.474618157,1.483043844,0.330738534,0.188344504
12/1/03,2.646467212,0.505064861,2.848408587,0.237961898,-0.557487993,1.78318367,0.33521949,1.032358546
1/1/04,2.526668284,0.684155421,2.754798915,0.394882995,0.286277618,1.906770657,0.292603343,1.399169787
2/1/04,2.537559096,0.791609757,2.206513694,0.299510918,-0.421882806,1.747873102,0.266868818,1.647299883
3/1/04,2.461323415,0.83951464,1.952430299,0.871948999,-0.316412104,1.871460089,0.365670903,1.43715088
4/1/04,2.417760169,0.838482842,2.286750556,0.734209332,-0.436950049,1.871460089,0.262507364,0.677127541
5/1/04,2.308852053,0.804359826,1.939057489,0.851096591,-0.73829491,2.01270236,0.284113317,0.395541339
6/1/04,2.091035822,0.744441873,1.457636319,0.383416763,-0.331479347,1.853804805,0.155951688,0.443647336
7/1/04,1.982127706,0.663666871,1.711719714,0.597061226,-0.248609511,1.747873102,0.127529184,0.076663559
8/1/04,1.87321959,0.57441639,1.618110042,0.226967337,-0.308878483,1.500699128,0.142797038,-0.031072297
9/1/04,1.644512547,0.496515682,1.029706391,0.202263146,-0.436950049,1.306491005,0.132898021,0.118429335
10/1/04,1.622730924,0.443746611,1.123316063,0.20945721,-0.625290587,1.112282883,0.129815319,-0.15607367
11/1/04,1.459368751,0.422226264,1.350653837,0.416180415,-0.54242075,1.094627599,0.150064578,0.056204013
12/1/04,1.263334142,0.412203088,2.179768074,0.23704462,-0.218475024,1.271180438,0.158024858,-0.065869706
1/1/05,0.925718984,0.38707145,1.056452011,0.474969977,-0.339012969,1.200559302,0.007168359,-0.353942692
2/1/05,0.838592491,0.341819761,0.788995806,0.373235176,-0.44448367,0.971040612,0.231021683,-0.272747427
3/1/05,0.76235681,0.284555002,1.029706391,-0.009599178,-0.557487993,0.918074761,0.037897272,-0.328939302
4/1/05,0.598994636,0.242251305,0.454675549,0.191612575,-0.926635449,0.388416245,0.125279912,-0.350925053
5/1/05,0.435632463,0.233702126,0.240710585,-0.149892279,-0.986904421,0.141242271,0.053552295,-0.234535193
6/1/05,0.304942724,0.257507168,0.762250185,0.387802034,-0.301344861,0.423726813,0.04744868,-0.353867549
7/1/05,0.283161101,0.295536275,0.962842339,0.213624886,-0.263676754,0.494347948,0.04812246,0.125489678
8/1/05,0.196034608,0.350221541,1.043079201,0.39306906,-0.821164747,0.423726813,0.104339432,0.030118064
9/1/05,0.174252985,0.430996542,1.457636319,0.539280026,-1.740266574,1.200559302,-0.487300597,0.013416909
10/1/05,0.185143797,0.545157562,1.524500371,0.172595233,-1.943674355,1.271180438,-0.119174408,-0.204660546
11/1/05,0.076235681,0.681281128,1.49775475,0.331485607,-1.386186362,1.182904018,0.123802446,-0.226800797
12/1/05,-0.021781623,0.810182112,1.350653837,0.090491385,-0.64035783,0.900419477,0.135043794,-0.444375312
1/1/06,-0.010890812,0.909382068,1.190180114,0.169206266,-0.662958695,0.882764193,0.286186727,-0.105582574
2/1/06,-0.152471362,0.971879515,1.471009129,0.063323243,-1.001971664,1.024006464,0.318687435,-0.267339646
3/1/06,0.043563246,0.993399862,0.936096719,0.134649186,-0.83623199,0.759177206,0.191390918,-0.022778121
4/1/06,0.217816231,0.971511016,0.762250185,-0.350517329,-0.949236313,0.918074761,0.13305904,0.205597155
5/1/06,0.087126493,0.924490531,0.655267703,-0.428026651,-1.5745269,0.653245503,-0.112620769,-0.217309429
6/1/06,-0.010890812,0.881081338,0.668640513,-0.707956998,-1.137576851,0.353105677,0.133965396,-0.215765426
7/1/06,0.021781623,0.8557286,0.775622996,-0.990244742,-1.152644094,0.529658516,-0.004840209,-0.416523901
8/1/06,-0.054454058,0.864204079,0.708758944,-1.110461362,-1.356051876,0.653245503,0.044789486,-0.201789759
9/1/06,-0.076235681,0.911150864,0.641894893,-1.332058785,-1.099908744,0.388416245,-0.031001667,-0.083718967
10/1/06,-0.108908116,0.981534191,0.548285221,-1.370868768,-0.482151778,0.247173974,-0.045102215,0.260560869
11/1/06,-0.174252985,1.065773085,0.106982482,-1.526734528,-0.595156101,0.052965852,-0.144062379,0.130164684
12/1/06,-0.119798927,1.156497562,0.187219344,-1.127237798,-0.625290587,0.247173974,-0.107507264,0.22632544
1/1/07,-0.119798927,1.244937345,0.735504565,-1.313460023,-0.233542268,0.070621135,-0.030307156,0.146489121
2/1/07,-0.098017304,1.331682032,1.216925734,-1.257440743,-0.655425073,0.723866638,-0.05766749,-0.011692854
3/1/07,0.076235681,1.421522111,0.802368616,-1.221937274,-0.873900098,0.494347948,0.102205079,-0.019082972
4/1/07,0.032672435,1.506719102,0.949469529,-1.310215715,-0.971837178,0.476692664,-0.018186416,0.193853889
5/1/07,-0.021781623,1.571574943,0.936096719,-1.07227604,-0.881433719,0.5473138,0.114824773,0.661732845
6/1/07,0.174252985,1.60547686,1.123316063,-1.221568652,-1.107442365,0.706211354,0.010761183,0.525466544
7/1/07,0.239597855,1.596411782,1.00296077,-1.130519627,-0.723227667,0.317795109,0.030099573,0.249758077
8/1/07,0.424741651,1.542021316,0.815741426,-1.154557565,-1.250581174,0.388416245,-0.031069388,0.190462006
9/1/07,0.675230317,1.46286771,1.257044165,-1.180327673,-1.250581174,0.670900787,0.032112179,0.268714476
10/1/07,0.588103825,1.374133128,0.775622996,-1.193703626,-1.438921713,0.494347948,-0.10350904,0.151939104
11/1/07,1.012845476,1.279723659,0.414557118,-1.004514881,-1.800535546,0.264829258,-0.170525852,-0.270857305
12/1/07,1.078190346,1.188630683,-0.01337281,-1.480128181,-1.845737275,0.017655284,-0.276134752,-0.410989715
1/1/08,1.633621736,1.093631616,-0.066864051,-1.622166606,-1.627262251,0.158897555,-0.156857311,-0.896075631
2/1/08,2.047472575,0.98610358,0.066864051,-1.81192592,-2.199817488,-0.211863406,-0.213010239,-0.976012722
3/1/08,1.993018517,0.867446871,-0.106982482,-1.953989043,-2.297754567,-0.052965852,-0.361037677,-1.070299571
4/1/08,1.611840113,0.719236535,-0.50816679,-1.558220833,-2.817574453,-0.264829258,-0.248250729,-1.046312573
5/1/08,1.52471362,0.516414633,-0.280829016,-1.653765397,-3.028515856,-0.194208122,-0.256845929,-1.171392117
6/1/08,1.481150374,0.229943436,-0.066864051,-0.799900789,-3.284658988,-0.017655284,-0.357142214,-1.572347456
7/1/08,1.600949301,-0.165382394,-0.213964964,-1.602872275,-2.923045155,0.141242271,-0.417661617,-1.449442158
8/1/08,1.600949301,-0.680175631,-0.187219344,-1.737730961,-2.787439967,0.017655284,-0.597220418,-1.453097721
9/1/08,2.014800141,-1.303381301,-0.655267703,-1.824346214,-2.237485595,-0.494347948,-0.761125334,-2.124919936
10/1/08,2.668248835,-1.98842112,-2.407105848,-1.896675145,-3.19425553,-2.083323495,-0.728844869,-3.001000741
11/1/08,2.101926633,-2.64442321,-2.072785592,-2.42227882,-3.367528825,-1.942081224,-0.977939829,-3.128267437
12/1/08,1.622730924,-3.196729655,-3.222847275,-2.567445909,-3.005914992,-2.736568998,-1.075282362,-3.064847108
1/1/09,2.101926633,-3.59795147,-2.340241797,-2.488051629,-2.923045155,-2.401118605,-1.054936015,-3.166217772
2/1/09,2.199943937,-3.820451224,-2.313496176,-2.229622063,-3.29219261,-2.365808037,-1.198144224,-3.460913559
3/1/09,2.069254198,-3.851478848,-1.163434493,-2.327736113,-3.216856394,-2.259876334,-1.081530246,-3.140195012
4/1/09,2.450432603,-3.698699123,-0.534912411,-2.395371041,-2.629233915,-1.78318367,-0.708479523,-2.971507689
5/1/09,2.777156951,-3.412670125,0.133728103,-2.187488634,-2.35802354,-1.041661748,-0.483495961,-2.804558798
6/1/09,2.6355764,-3.045792425,-0.133728103,-2.432769274,-2.199817488,-0.653245503,-0.275620749,-2.413773897
7/1/09,2.602903965,-2.64442321,0.882605478,-1.754940253,-2.561431321,-0.052965852,-0.017703454,-2.028903619
8/1/09,2.646467212,-2.238558306,1.885566248,-1.398403312,-2.584032186,0.600279651,0.074957649,-1.925001024
9/1/09,2.570231531,-1.85016026,1.965803109,-1.169509876,-1.996409706,0.865108909,0.178784956,-1.225735215
10/1/09,2.733593704,-1.490505142,1.029706391,-1.030666077,-2.214884731,1.341801573,0.325428591,-0.19421284
11/1/09,2.766266139,-1.159961453,1.898939058,-0.023760265,-2.45596062,0.953385328,0.468703662,0.771301448
12/1/09,2.951409936,-0.856244499,1.845447817,0.984435544,-2.071745921,1.024006464,0.484529788,0.847527979
1/1/10,3.060318051,-0.594241642,1.323908217,0.82784543,-1.928607112,1.112282883,0.443580898,1.262715549
2/1/10,3.04942724,-0.399895219,1.029706391,0.817443969,-1.988876085,0.971040612,0.380636206,2.540205788
3/1/10,3.071208863,-0.270330937,1.350653837,1.681652467,-1.988876085,1.553664979,0.390339137,2.307550163
4/1/10,2.962300747,-0.217930365,1.872193438,1.103887032,-2.094346786,1.430077992,0.329720743,1.637498757
5/1/10,2.777156951,-0.234955023,1.51112756,0.169427216,-1.988876085,1.306491005,0.306281258,0.536175891
6/1/10,2.570231531,-0.292072383,1.150061683,-0.115493603,-1.808069168,1.147593451,0.248688499,0.131398406
7/1/10,2.602903965,-0.341303862,0.628522083,-0.133323708,-2.425826134,1.076972315,0.19771074,0.096034503
8/1/10,2.178162314,-0.345504752,0.534912411,-0.289751808,-2.342956297,1.129938167,0.063021499,-0.456251852
9/1/10,2.297961241,-0.295757374,0.254083395,-0.374494035,-2.395691647,0.935730044,0.152521441,-0.131287505
10/1/10,2.49399585,-0.201053107,1.043079201,-0.212606148,-2.433359755,1.218214586,0.155407285,0.262575968
11/1/10,2.570231531,-0.068246033,1.109943252,-0.501368297,-2.139548515,1.288835722,0.257591414,-0.144361099
12/1/10,2.929628313,0.073626119,1.283789786,-0.238938572,-1.921073491,1.165248735,0.26441834,0.173474805
1/1/11,3.092990486,0.194346423,1.939057489,-0.467733526,-1.943674355,1.606630831,0.167842825,0.614501528
2/1/11,2.973191559,0.267898843,1.898939058,-0.823786678,-1.695064845,1.624286115,0.320265986,0.639824351
3/1/11,2.907846689,0.267604043,1.51112756,-0.750552313,-2.448426998,1.483043844,0.255387618,0.210825353
4/1/11,2.951409936,0.19139843,1.48438194,-0.435865967,-2.275153703,1.394767425,0.085124024,0.307821642
5/1/11,2.831611008,0.047831183,0.615149272,0.370770333,-1.936140734,0.847453625,0.094615089,0.849137931
6/1/11,2.973191559,-0.14666264,0.615149272,0.413868473,-2.147082137,1.024006464,0.100593877,1.142817014
7/1/11,2.679139646,-0.355822727,0.922723908,0.359645882,-2.734704616,0.512003232,0.122440456,0.459396475
8/1/11,2.210834749,-0.533144492,0.387811498,0.572731638,-3.329860717,0.45903738,0.096934414,0.386727228
9/1/11,1.818765532,-0.62770136,0.240710585,0.413898477,-3.051116721,0.653245503,0.015018821,-0.688062882
10/1/11,2.091035822,-0.616277888,0.267456205,1.00403444,-2.953179641,0.247173974,0.105930023,-0.260049165
11/1/11,1.993018517,-0.513098141,0.655267703,1.292615009,-2.734704616,0.317795109,0.177141254,-0.278612798
12/1/11,1.786093098,-0.355896427,0.722131754,0.509918354,-2.267620081,0.529658516,0.261347635,-0.634132727
1/1/12,1.753420663,-0.198326213,1.337281027,1.170633075,-1.883405383,0.741521922,0.20599739,-0.504816304
2/1/12,1.829656344,-0.087997584,1.109943252,1.792920985,-1.860804519,0.582624367,0.294626735,-0.450896158
3/1/12,2.069254198,-0.04473579,0.936096719,1.896446843,-1.793001925,0.617934935,0.260664098,-0.240226003
4/1/12,1.829656344,-0.065961338,1.230298545,1.288561587,-1.777934682,0.918074761,0.098541013,-0.475050335
5/1/12,1.437587127,-0.13442847,1.096570442,1.428025271,-1.559459657,0.564969083,0.132542974,-0.797664169
6/1/12,1.459368751,-0.22014136,-0.361065877,1.231698286,-2.019010571,-0.088276419,0.058177345,-0.435348736
7/1/12,1.394023881,-0.285660499,-0.294201826,1.820319462,-2.086813165,-0.070621135,0.091017371,-0.208498379
8/1/12,1.470259562,-0.311160636,-0.655267703,1.478963289,-1.936140734,-0.176552839,0.06115961,0.338694441
9/1/12,1.546495243,-0.286839696,0.294201826,2.600905116,-1.634795873,0.141242271,-0.052928334,1.092523049
10/1/12,1.546495243,-0.23208073,0.240710585,1.596009958,-1.310850147,0.088276419,0.05554793,0.166692704
11/1/12,1.492041185,-0.160076007,-0.280829016,1.481774511,-1.303316525,-0.353105677,-0.205186277,0.223241291
12/1/12,1.66629417,-0.06913043,-0.227337775,1.735647048,-2.041611435,0.017655284,0.161769901,0.212824901
1/1/13,1.905892025,0.036334011,0.655267703,1.587666273,-1.973808842,0.582624367,0.162147414,0.259809308
2/1/13,1.786093098,0.143567248,1.190180114,1.625785964,-1.687531223,0.741521922,0.155423832,0.055206958
3/1/13,1.764311475,0.233259928,0.307574636,0.799673448,-1.612195008,0.335450393,0.134429109,0.086829865
4/1/13,1.611840113,0.316909222,0.401184308,1.896493314,-1.777934682,0.176552839,0.174287535,0.268223316
5/1/13,2.025690952,0.399747819,0.280829016,1.289322743,-1.167711338,0.141242271,0.152978392,0.910592498
6/1/13,2.352415299,0.465561757,0.267456205,0.92415662,-1.197845824,0.194208122,0.158834438,0.498063444
7/1/13,2.49399585,0.506096658,0.855859857,0.864287816,-1.122509608,0.670900787,0.125919241,0.769228433
8/1/13,2.602903965,0.530786097,1.069824821,0.731891603,-1.348518254,0.706211354,0.218427247,0.382696428
9/1/13,2.515777473,0.54176737,1.364026647,0.394505568,-1.695064845,0.812143057,0.328633187,0.422169539
10/1/13,2.461323415,0.545673461,0.98958796,0.877567231,-2.019010571,0.812143057,-0.069920269,0.906432282
11/1/13,2.690030458,0.548989953,1.270416975,0.605554245,-1.875871762,0.971040612,0.174393432,1.103882233
12/1/13,2.896955878,0.543683566,1.858820627,0.337205552,-1.318383768,1.147593451,-0.023040981,1.235800154
1/1/14,2.537559096,0.534839587,0.615149272,0.189879908,-1.416320848,0.441382096,0.131213993,0.565505088
2/1/14,2.537559096,0.547515956,1.150061683,0.298490354,-1.386186362,0.882764193,0.041088209,0.803800218
3/1/14,2.49399585,0.582154871,1.176807304,0.693904674,-1.506724307,1.041661748,0.142032133,0.586325475
4/1/14,2.450432603,0.625342965,0.97621515,0.382136442,-1.197845824,1.165248735,0.112551271,0.49834381
5/1/14,2.297961241,0.663666871,1.056452011,0.074147189,-1.363585497,1.00635118,0.194420791,0.500295791
6/1/14,2.243507184,0.691967602,0.909351098,0.357900558,-1.318383768,0.882764193,0.148464109,0.7579105
7/1/14,2.232616372,0.706265367,0.98958796,0.392858631,-1.371119119,0.900419477,0.226600814,0.283853419
8/1/14,2.036581764,0.707665663,1.350653837,0.426879623,-1.318383768,1.112282883,0.186660275,0.798790888
9/1/14,2.112817445,0.697642488,1.190180114,0.360490242,-1.160177716,1.00635118,0.256371231,0.458173122
10/1/14,2.014800141,0.673984846,1.310535406,0.237450928,-0.986904421,1.094627599,0.265365275,0.306440046
11/1/14,1.862328779,0.637208636,1.551245991,0.144547387,-0.843765612,1.112282883,0.185997636,0.281622271
12/1/14,1.633621736,0.583702568,1.096570442,0.330531692,-0.482151778,1.00635118,0.237927883,0.085546027
1/1/15,1.3177882,0.514572137,0.628522083,0.370832175,-0.143138809,0.706211354,0.190985334,0.118682394
2/1/15,1.492041185,0.435050032,0.575030842,0.419924767,-0.346546591,0.5473138,0.007881491,0.198482557
3/1/15,1.502931997,0.352653635,0.414557118,0.023233249,-0.527353507,0.406071529,0.153896858,0.025762088
4/1/15,1.600949301,0.270994235,0.49479398,0.345693696,-0.308878483,0.370760961,0.102645157,0.041846642
5/1/15,1.644512547,0.185133946,0.374438688,1.23705869,-0.700626803,0.476692664,0.180771606,-0.030325004
6/1/15,1.862328779,0.091756275,0.50816679,1.811379123,-0.29381124,0.45903738,0.168843211,-0.302424375
7/1/15,1.66629417,-0.025057939,0.347693067,0.294898164,-0.519819886,0.335450393,0.105589774,-0.067387387
8/1/15,1.600949301,-0.156317316,0.160473723,0.558778505,-0.610223344,0,0.095381279,-0.732270331
9/1/15,1.546495243,-0.283081005,0.026745621,0.308434866,-0.964303556,0,0.149257053,-0.801298128
10/1/15,1.535604432,-0.387882148,0.227337775,0.299110032,-0.753362153,-0.176552839,0.157763727,-0.442034572
11/1/15,1.38313307,-0.476395631,0.080236862,0.866124122,-0.655425073,-0.158897555,0.118434523,-0.594675077
12/1/15,1.3177882,-0.553559342,-0.066864051,0.642871807,-0.557487993,-0.211863406,0.078658839,-0.679826866
1/1/16,1.285115765,-0.616425287,-0.053491241,0.576618681,-0.602689723,-0.441382096,-0.039617161,-0.807277412
2/1/16,1.045517911,-0.659244882,0.320947446,0.197967074,-0.625290587,-0.141242271,0.090597884,-1.150978922
3/1/16,1.143535215,-0.674279645,0.722131754,0.212748943,-0.678025938,0.247173974,0.11119631,-0.658826109
4/1/16,1.154426027,-0.674795544,0.641894893,-0.025512738,-0.828698369,0.176552839,0.079922742,-0.695141976
5/1/16,1.056408722,-0.67236345,0.722131754,-0.261151219,-0.399281941,0.22951869,-0.037960092,-0.665193255
6/1/16,0.991063853,-0.671184253,0.922723908,-0.614803328,-0.4896854,0.423726813,0.059467984,-0.524479998
7/1/16,0.860374114,-0.657770886,0.708758944,0.25224787,-0.753362153,0.423726813,0.097809484,-0.424490137
8/1/16,0.849483303,-0.622468672,0.120355292,0.153207823,-0.768429396,-0.052965852,0.051143409,0.002678473
9/1/16,0.90393736,-0.555328137,0.454675549,0.689089235,-0.662958695,0.176552839,0.173128027,0.182712824
10/1/16,1.067299534,-0.460107971,0.575030842,0.40176697,-0.964303556,0.317795109,0.084010549,-0.491799546
11/1/16,1.372242258,-0.349410843,0.722131754,-0.055797151,-0.467084535,0.582624367,0.211657486,-0.274453972
12/1/16,1.361351446,-0.239450712,1.150061683,0.15148232,-0.135605188,0.741521922,0.107161071,-0.031662444
1/1/17,1.372242258,-0.152042727,1.337281027,0.558883646,-0.113004323,1.00635118,0.181650204,0.468468545
2/1/17,1.241552519,-0.095367566,1.885566248,0.262281974,-0.278743997,1.359456857,0.3128732,0.776333284
3/1/17,1.230661708,-0.06927783,1.604737232,0.682941152,-0.233542268,1.200559302,0.243393377,0.295186298
4/1/17,1.099971969,-0.061539349,0.98958796,0.38894462,-0.226008646,1.00635118,0.248664442,0.341373842
5/1/17,1.012845476,-0.056748861,1.551245991,0.012343507,-0.218475024,1.129938167,0.112066456,0.314419228
6/1/17,1.012845476,-0.044072492,1.377399458,0.595121217,-0.376681077,1.076972315,-0.018003861,0.342782407
7/1/17,1.045517911,-0.018719754,1.551245991,0.240035536,-0.497219021,1.147593451,-0.048451352,0.228266737
