time,10Y2Y_Yield,ISM New Orders,US_GDP_YOY,US_GDP_QOQ,Building Permits,Consumer Confidence,PMI,4-Week MA Initial Unemployment Claims,Unnamed: 9,Unnamed: 10,Unemployment Rate,US CLI,SP500,Unnamed: 14
1996-11-01 00:00:00,0.47,56.9,,,1412000.0,99.2,53.0,337000.0,353395.8333,-0.046395095,5.3,99.8055,757.02,0.250507954
1996-12-01 00:00:00,0.55,61.7,4.2,4.4,1411000.0,96.9,55.2,353500.0,352604.1667,0.00254062,5.2,99.894,740.74,0.202636663
1997-01-01 00:00:00,0.59,57.0,,,1382000.0,97.4,53.8,339000.0,349687.5,-0.030563003,5.2,99.9977,786.16,0.236061759
1997-02-01 00:00:00,0.47,57.6,,,1445000.0,99.7,53.1,320750.0,344979.1667,-0.07023371,5.1,100.1248,790.82,0.234826601
1997-03-01 00:00:00,0.47,58.6,2.6,4.3,1436000.0,100.0,53.8,319000.0,338979.1667,-0.058939217,4.9,100.2617,757.12,0.172920217
1997-04-01 00:00:00,0.43,56.6,,,1421000.0,101.4,53.7,327000.0,336291.6667,-0.027629786,5.0,100.4037,801.34,0.224972102
1997-05-01 00:00:00,0.45,62.3,,,1414000.0,103.2,56.1,319250.0,334187.5,-0.044697961,4.9,100.5454,848.28,0.267754663
1997-06-01 00:00:00,0.43,59.4,6.8,4.3,1402000.0,104.5,54.9,325500.0,332750.0,-0.021788129,4.8,100.6812,885.14,0.319863412
1997-07-01 00:00:00,0.28,61.3,,,1440000.0,107.1,57.7,320250.0,331354.1667,-0.033511474,4.9,100.8003,954.31,0.491225877
1997-08-01 00:00:00,0.37,60.3,,,1449000.0,104.4,56.3,332750.0,331312.5,0.004338804,4.7,100.8861,899.47,0.379576374
1997-09-01 00:00:00,0.32,55.4,5.1,4.7,1494000.0,106.0,53.9,315250.0,329020.8333,-0.041853986,4.6,100.9437,947.28,0.37820261
1997-10-01 00:00:00,0.21,60.9,,,1499000.0,105.6,56.4,310000.0,326604.1667,-0.050838808,4.7,100.9741,914.62,0.296836672
1997-11-01 00:00:00,0.1,57.4,,,1469000.0,107.2,55.7,315000.0,324770.8333,-0.030085317,4.6,100.9718,955.4,0.262053843
1997-12-01 00:00:00,0.09,57.2,3.5,4.5,1456000.0,102.1,54.5,313250.0,321416.6667,-0.025408348,4.6,100.9355,970.43,0.31008181
1998-01-01 00:00:00,0.21,57.1,,,1555000.0,106.6,53.8,323500.0,320125.0,0.010542757,4.7,100.883,980.28,0.246921746
1998-02-01 00:00:00,0.07,54.6,,,1647000.0,110.4,52.9,319000.0,319979.1667,-0.003060095,4.3,100.8144,1049.34,0.326901191
1998-03-01 00:00:00,0.07,54.9,4.1,4.9,1605000.0,106.5,52.9,315000.0,319645.8333,-0.014534315,4.4,100.7118,1101.75,0.45518544
1998-04-01 00:00:00,0.09,55.3,,,1547000.0,108.7,52.2,311000.0,318312.5,-0.022972708,4.5,100.5724,1111.77,0.387388624
1998-05-01 00:00:00,0.03,51.5,,,1554000.0,106.5,50.9,313000.0,317791.6667,-0.015078012,4.5,100.3981,1090.82,0.285919743
1998-06-01 00:00:00,-0.05,50.2,3.8,4.1,1551000.0,105.6,48.9,338000.0,318833.3333,0.060115003,4.5,100.2004,1133.84,0.280972502
1998-07-01 00:00:00,0.01,51.8,,,1610000.0,105.2,49.2,333000.0,319895.8333,0.040963855,4.6,100.01,1120.67,0.174324905
1998-08-01 00:00:00,0.14,50.9,,,1654000.0,104.4,49.3,309000.0,317916.6667,-0.028047182,4.5,99.851,957.53,0.064549123
1998-09-01 00:00:00,0.14,49.4,5.1,4.1,1577000.0,100.9,48.7,304000.0,316979.1667,-0.040946434,4.4,99.7555,1017.05,0.073652985
1998-10-01 00:00:00,0.52,48.0,,,1719000.0,97.4,48.7,312750.0,317208.3333,-0.014054906,4.4,99.7579,1098.67,0.201231112
1998-11-01 00:00:00,0.2,48.3,,,1672000.0,102.7,48.2,316000.0,317291.6667,-0.004070913,4.3,99.8611,1163.63,0.217950597
1998-12-01 00:00:00,0.11,49.7,6.6,4.9,1742000.0,100.5,46.8,316000.0,317520.8333,-0.004789712,4.4,100.0286,1229.23,0.266685902
1999-01-01 00:00:00,0.08,52.4,,,1732000.0,103.9,50.6,325000.0,317645.8333,0.023152095,4.2,100.2349,1279.64,0.305382136
1999-02-01 00:00:00,0.16,55.0,,,1720000.0,108.1,51.7,301500.0,316187.5,-0.046451868,4.3,100.4449,1238.33,0.180103684
1999-03-01 00:00:00,0.26,55.9,3.8,4.8,1665000.0,105.7,52.4,302750.0,315166.6667,-0.039397144,4.2,100.634,1286.42,0.167615158
1999-04-01 00:00:00,0.28,54.0,,,1600000.0,104.6,52.3,308500.0,314958.3333,-0.020505358,4.3,100.7997,1335.18,0.200949837
1999-05-01 00:00:00,0.22,57.8,,,1640000.0,106.8,54.3,303000.0,314125.0,-0.035415838,4.3,100.9418,1301.84,0.193450798
1999-06-01 00:00:00,0.28,59.4,3.4,4.7,1702000.0,107.3,55.8,294000.0,310458.3333,-0.053013018,4.2,101.05,1372.66,0.210629366
1999-07-01 00:00:00,0.29,54.6,,,1682000.0,106.0,53.6,300750.0,307770.8333,-0.022811887,4.2,101.1277,1328.72,0.185647871
1999-08-01 00:00:00,0.25,57.5,,,1671000.0,104.5,54.8,290750.0,306250.0,-0.050612245,4.1,101.1841,1320.41,0.378975071
1999-09-01 00:00:00,0.27,63.5,5.4,4.8,1551000.0,107.2,57.0,289500.0,305041.6667,-0.050949324,4.1,101.2334,1282.71,0.26120643
1999-10-01 00:00:00,0.23,61.3,,,1649000.0,103.2,57.2,285750.0,302791.6667,-0.056281822,4.0,101.2838,1362.93,0.240527183
1999-11-01 00:00:00,0.17,63.1,,,1672000.0,107.2,58.1,281750.0,299937.5,-0.060637633,4.0,101.3359,1388.95,0.193635434
1999-12-01 00:00:00,0.21,60.3,6.7,4.8,1683000.0,105.4,57.8,278500.0,296812.5,-0.061697199,4.1,101.3718,1469.25,0.195260448
2000-01-01 00:00:00,0.07,60.4,,,1727000.0,111.4,56.7,289000.0,293812.5,-0.016379494,4.0,101.3651,1394.46,0.089728361
2000-02-01 00:00:00,-0.11,58.7,,,1692000.0,111.3,55.8,293750.0,293166.6667,0.001989767,3.8,101.2998,1359.78,0.098075634
2000-03-01 00:00:00,-0.47,56.2,1.5,4.2,1651000.0,107.1,54.9,274750.0,290833.3333,-0.05530086,4.0,101.2039,1498.58,0.164922809
2000-04-01 00:00:00,-0.45,55.4,,,1597000.0,109.2,54.7,273000.0,287875.0,-0.051671733,4.0,101.0857,1456.04,0.09051963
2000-05-01 00:00:00,-0.4,51.5,,,1543000.0,110.7,53.2,282250.0,286145.8333,-0.013614853,4.0,100.9399,1420.65,0.091263135
2000-06-01 00:00:00,-0.35,50.0,7.5,5.2,1572000.0,106.4,51.4,291000.0,285895.8333,0.017853239,4.1,100.7756,1454.6,0.059694316
2000-07-01 00:00:00,-0.26,52.0,,,1542000.0,108.3,52.5,298500.0,285708.3333,0.044771766,3.9,100.5932,1430.84,0.076855921
2000-08-01 00:00:00,-0.45,50.0,,,1552000.0,107.3,49.9,312750.0,287541.6667,0.087668454,3.9,100.3784,1517.59,0.149332404
2000-09-01 00:00:00,-0.18,48.9,0.4,4.0,1570000.0,106.8,49.7,300000.0,288416.6667,0.040161803,3.9,100.1283,1436.48,0.119879006
2000-10-01 00:00:00,-0.17,48.4,,,1577000.0,105.8,48.7,301000.0,289687.5,0.039050701,3.9,99.8264,1429.39,0.048762592
2000-11-01 00:00:00,-0.13,49.1,,,1614000.0,107.6,48.5,334250.0,294062.5,0.136663124,4.2,99.4829,1314.95,-0.053277656
2000-12-01 00:00:00,0.01,42.1,2.4,2.9,1543000.0,98.4,43.9,348000.0,299854.1667,0.160564163,4.2,99.113,1320.5,-0.10124213
2001-01-01 00:00:00,0.57,38.4,,,1699000.0,94.7,42.3,340000.0,304104.1667,0.118037953,4.3,98.7757,1366.01,-0.020402163
2001-02-01 00:00:00,0.51,39.9,,,1656000.0,90.6,42.1,371250.0,310562.5,0.195411552,4.4,98.5171,1239.94,-0.088131904
2001-03-01 00:00:00,0.75,41.5,-1.3,2.2,1659000.0,91.5,43.1,388000.0,320000.0,0.2125,4.3,98.3498,1160.34,-0.225707003
2001-04-01 00:00:00,1.05,45.5,,,1666000.0,88.4,42.7,396750.0,330312.5,0.201135289,4.5,98.2654,1249.48,-0.141864234
2001-05-01 00:00:00,1.21,44.9,,,1665000.0,92.0,41.3,394500.0,339666.6667,0.161432777,4.6,98.239,1255.84,-0.116010277
2001-06-01 00:00:00,1.17,47.8,2.5,1.0,1626000.0,92.6,43.2,395000.0,348333.3333,0.133971292,4.9,98.2159,1226.99,-0.156476007
2001-07-01 00:00:00,1.28,49.2,,,1598000.0,92.4,43.5,398000.0,356625.0,0.116018226,5.0,98.1716,1211.22,-0.153490257
2001-08-01 00:00:00,1.21,54.3,,,1615000.0,91.5,46.3,398000.0,363729.1667,0.094220746,5.3,98.109,1133.58,-0.253039358
2001-09-01 00:00:00,1.74,51.3,-1.6,0.5,1565000.0,81.8,46.2,443250.0,375666.6667,0.179902396,5.5,98.0685,1040.9,-0.275381488
2001-10-01 00:00:00,1.86,38.9,,,1566000.0,82.7,40.8,480750.0,390645.8333,0.230654365,5.7,98.1196,1059.78,-0.258578834
2001-11-01 00:00:00,1.94,49.1,,,1651000.0,83.9,44.1,447500.0,400083.3333,0.118516976,5.7,98.2881,1139.45,-0.133465151
2001-12-01 00:00:00,2.0,51.4,1.1,0.2,1680000.0,88.8,45.3,404750.0,404812.5,-0.000154392,5.7,98.5531,1148.16,-0.13051117
2002-01-01 00:00:00,1.91,55.2,,,1665000.0,93.0,47.5,408500.0,410520.8333,-0.004922608,5.7,98.8601,1130.18,-0.172641489
2002-02-01 00:00:00,1.82,60.7,,,1787000.0,90.7,50.7,399000.0,412833.3333,-0.033508276,5.9,99.1514,1106.74,-0.107424553
2002-03-01 00:00:00,1.7,63.8,3.4,1.3,1691000.0,95.7,52.4,421250.0,415604.1667,0.013584641,5.8,99.3707,1147.39,-0.011160522
2002-04-01 00:00:00,1.87,59.9,,,1669000.0,93.0,52.4,429250.0,418312.5,0.02614672,5.8,99.4623,1076.87,-0.138145469
2002-05-01 00:00:00,1.86,61.8,,,1716000.0,96.9,53.1,409000.0,419520.8333,-0.025078214,5.8,99.4062,1067.18,-0.150226143
2002-06-01 00:00:00,1.96,61.2,2.5,1.3,1758000.0,92.4,53.6,389500.0,419062.5,-0.07054437,5.7,99.2112,989.44,-0.19360386
2002-07-01 00:00:00,2.28,51.9,,,1738000.0,88.1,50.2,386000.0,418062.5,-0.076693078,5.7,98.9299,911.62,-0.247353908
2002-08-01 00:00:00,2.0,50.6,,,1695000.0,87.6,50.3,395000.0,417812.5,-0.05459985,5.7,98.6292,916.08,-0.191870005
2002-09-01 00:00:00,1.91,52.9,1.6,2.2,1803000.0,86.1,50.5,409500.0,415000.0,-0.013253012,5.9,98.3501,815.26,-0.216773946
2002-10-01 00:00:00,2.25,52.1,,,1799000.0,80.6,49.0,407500.0,408895.8333,-0.003413665,6.0,98.1302,885.76,-0.164203891
2002-11-01 00:00:00,2.14,49.9,,,1771000.0,84.2,48.5,389000.0,404020.8333,-0.037178363,5.8,97.9846,936.31,-0.178278994
2002-12-01 00:00:00,2.22,58.7,0.5,2.0,1896000.0,86.7,51.6,414250.0,404812.5,0.023313262,5.9,97.8866,879.82,-0.233713071
2003-01-01 00:00:00,2.28,58.2,,,1808000.0,82.4,51.3,395000.0,403687.5,-0.021520359,5.9,97.8147,855.7,-0.242863969
2003-02-01 00:00:00,2.18,51.9,,,1854000.0,79.9,48.8,411000.0,404687.5,0.015598456,6.0,97.7796,841.15,-0.239975062
2003-03-01 00:00:00,2.32,47.2,2.1,1.7,1757000.0,77.6,46.3,425250.0,405020.8333,0.04994599,6.1,97.8133,848.12,-0.260826746
2003-04-01 00:00:00,2.38,47.2,,,1803000.0,86.0,46.1,436250.0,405604.1667,0.075556012,6.3,97.9432,916.92,-0.148532321
2003-05-01 00:00:00,2.04,53.4,,,1835000.0,92.1,49.0,423000.0,406770.8333,0.039897567,6.2,98.1647,963.59,-0.097068911
2003-06-01 00:00:00,2.22,53.6,3.6,2.0,1875000.0,89.7,49.0,421750.0,409458.3333,0.030019334,6.1,98.4512,974.5,-0.01509945
2003-07-01 00:00:00,2.69,56.8,,,1885000.0,90.9,51.0,411500.0,411583.3333,-0.00020247,6.1,98.7885,990.31,0.086318861
2003-08-01 00:00:00,2.5,61.1,,,1966000.0,89.3,53.2,400000.0,412000.0,-0.029126214,6.0,99.1656,1008.03,0.10037333
2003-09-01 00:00:00,2.46,60.8,6.8,3.2,1961000.0,87.7,52.4,395500.0,410833.3333,-0.037322515,5.8,99.5703,995.95,0.221634816
2003-10-01 00:00:00,2.48,64.4,,,2012000.0,89.6,55.2,382000.0,408708.3333,-0.06534815,5.7,99.9807,1050.71,0.186224259
2003-11-01 00:00:00,2.28,69.1,,,1918000.0,93.7,58.4,363000.0,406541.6667,-0.107102593,5.7,100.3636,1058.2,0.130181243
2003-12-01 00:00:00,2.43,71.3,4.7,4.3,1987000.0,92.6,60.1,358250.0,401875.0,-0.108553655,5.6,100.6853,1111.92,0.26380396
2004-01-01 00:00:00,2.32,70.6,,,1952000.0,103.8,60.8,361250.0,399062.5,-0.094753328,5.8,100.9283,1131.13,0.321876826
2004-02-01 00:00:00,2.33,66.5,,,1966000.0,94.4,59.9,360750.0,394875.0,-0.086419753,5.6,101.0741,1144.94,0.361160316
2004-03-01 00:00:00,2.26,64.6,2.3,4.3,2066000.0,95.8,60.6,342000.0,387937.5,-0.118414693,5.6,101.1391,1126.21,0.327889921
2004-04-01 00:00:00,2.22,67.1,,,2070000.0,94.2,60.6,348250.0,380604.1667,-0.08500739,5.6,101.1377,1107.24,0.207564455
2004-05-01 00:00:00,2.12,64.5,,,2150000.0,90.2,61.4,339250.0,373625.0,-0.092004015,5.5,101.0914,1120.64,0.162984257
2004-06-01 00:00:00,1.92,60.9,3.1,4.2,2020000.0,95.6,60.5,349000.0,367562.5,-0.050501615,5.4,101.0101,1140.75,0.170600308
2004-07-01 00:00:00,1.82,62.8,,,2112000.0,96.7,59.9,347250.0,362208.3333,-0.041297596,5.4,100.9005,1101.72,0.112500126
2004-08-01 00:00:00,1.72,62.1,,,2056000.0,95.9,58.5,340750.0,357270.8333,-0.046241763,5.5,100.7794,1104.24,0.095443588
2004-09-01 00:00:00,1.51,57.7,3.8,3.5,2041000.0,94.2,57.4,337250.0,352416.6667,-0.043036179,5.4,100.6737,1114.58,0.119112405
2004-10-01 00:00:00,1.49,58.4,,,2097000.0,91.7,56.3,333750.0,348395.8333,-0.042037912,5.4,100.6021,1130.2,0.075653606
2004-11-01 00:00:00,1.34,60.1,,,2079000.0,92.8,56.2,328750.0,345541.6667,-0.048595201,5.3,100.5729,1173.82,0.109261009
2004-12-01 00:00:00,1.16,66.3,4.1,3.4,2082000.0,97.1,57.2,325250.0,342791.6667,-0.051172967,5.4,100.5593,1211.92,0.089934528
2005-01-01 00:00:00,0.85,57.9,,,2139000.0,95.5,56.8,340250.0,341041.6667,-0.002321319,5.2,100.5252,1181.27,0.044327354
2005-02-01 00:00:00,0.77,55.9,,,2114000.0,94.1,55.5,311750.0,336958.3333,-0.074811426,5.2,100.4638,1210.41,0.057182036
2005-03-01 00:00:00,0.7,57.7,4.5,3.9,2062000.0,92.6,55.2,332000.0,336125.0,-0.01227222,5.1,100.3861,1180.59,0.048285844
2005-04-01 00:00:00,0.55,53.4,,,2150000.0,87.7,52.2,320250.0,333791.6667,-0.040569217,5.0,100.3287,1156.85,0.044805101
2005-05-01 00:00:00,0.4,51.8,,,2085000.0,86.9,50.8,327000.0,332770.8333,-0.017341764,5.0,100.3171,1191.5,0.063231725
2005-06-01 00:00:00,0.28,55.7,2.0,3.6,2178000.0,96.0,52.4,325750.0,330833.3333,-0.015365239,4.9,100.3494,1191.33,0.04433925
2005-07-01 00:00:00,0.26,57.2,,,2203000.0,96.5,52.8,323750.0,328875.0,-0.015583428,5.0,100.401,1234.18,0.120230186
2005-08-01 00:00:00,0.18,57.8,,,2219000.0,89.1,52.4,315750.0,326791.6667,-0.033788091,5.0,100.4752,1220.33,0.105131131
2005-09-01 00:00:00,0.16,60.9,3.2,3.5,2263000.0,76.9,56.8,382750.0,330583.3333,0.157801865,5.0,100.5848,1228.81,0.102487035
2005-10-01 00:00:00,0.17,61.4,,,2170000.0,74.2,57.2,344250.0,331458.3333,0.03859208,4.9,100.7397,1207.01,0.067961423
2005-11-01 00:00:00,0.07,61.2,,,2218000.0,81.6,56.7,317250.0,330500.0,-0.040090772,4.7,100.9244,1249.48,0.06445622
2005-12-01 00:00:00,-0.02,60.1,2.2,3.0,2120000.0,91.5,55.1,315250.0,329666.6667,-0.043731041,4.8,101.0993,1248.29,0.030010232
2006-01-01 00:00:00,-0.01,58.9,,,2212000.0,91.2,55.0,295750.0,325958.3333,-0.092675444,4.7,101.2339,1280.08,0.083647261
2006-02-01 00:00:00,-0.14,61.0,,,2141000.0,86.7,55.8,290750.0,324208.3333,-0.103200103,4.7,101.3187,1280.66,0.058038185
2006-03-01 00:00:00,0.04,57.0,5.5,3.2,2118000.0,88.9,54.3,301750.0,321687.5,-0.061977851,4.6,101.3479,1294.82,0.096756706
2006-04-01 00:00:00,0.2,55.7,,,1998000.0,87.4,55.2,306750.0,320562.5,-0.043088321,4.6,101.3182,1310.61,0.132912651
2006-05-01 00:00:00,0.08,54.9,,,1905000.0,79.1,53.7,332750.0,321041.6667,0.036469825,4.7,101.2544,1270.09,0.065958875
2006-06-01 00:00:00,-0.01,55.0,1.0,3.0,1867000.0,84.9,52.0,305500.0,319354.1667,-0.043381825,4.7,101.1955,1270.2,0.066203319
2006-07-01 00:00:00,0.02,55.8,,,1763000.0,84.7,53.0,319500.0,319000.0,0.001567398,4.5,101.1611,1276.66,0.034419615
2006-08-01 00:00:00,-0.05,55.3,,,1722000.0,82.0,53.7,314250.0,318875.0,-0.014504116,4.4,101.1726,1303.82,0.06841592
2006-09-01 00:00:00,-0.07,54.8,0.6,2.3,1655000.0,85.4,52.2,316500.0,313354.1667,0.010039226,4.5,101.2363,1335.85,0.087108666
2006-10-01 00:00:00,-0.1,54.1,,,1570000.0,93.6,51.4,315500.0,310958.3333,0.014605387,4.4,101.3318,1377.94,0.141614403
2006-11-01 00:00:00,-0.16,50.8,,,1535000.0,92.1,50.3,326250.0,311708.3333,0.046651517,4.6,101.4461,1400.63,0.120970324
2006-12-01 00:00:00,-0.11,51.4,3.5,2.6,1638000.0,91.7,51.4,323250.0,312375.0,0.034813926,4.5,101.5692,1418.3,0.136194314
2007-01-01 00:00:00,-0.11,55.5,,,1626000.0,96.9,50.4,317250.0,314166.6667,0.009814324,4.4,101.6892,1438.24,0.123554778
2007-02-01 00:00:00,-0.09,59.1,,,1598000.0,91.3,54.1,322750.0,316833.3333,0.018674382,4.5,101.8069,1406.82,0.098511705
2007-03-01 00:00:00,0.07,56.0,1.2,1.6,1596000.0,88.4,52.8,306750.0,317250.0,-0.033096927,4.4,101.9288,1420.86,0.097341715
2007-04-01 00:00:00,0.03,57.1,,,1470000.0,87.1,52.7,320250.0,318375.0,0.005889282,4.6,102.0444,1482.37,0.131053479
2007-05-01 00:00:00,-0.02,57.0,,,1493000.0,88.3,53.1,304250.0,316000.0,-0.037183544,4.7,102.1324,1530.62,0.205127196
2007-06-01 00:00:00,0.16,58.4,2.5,1.9,1407000.0,85.3,54.0,315750.0,316854.1667,-0.003484779,4.6,102.1784,1503.35,0.183553771
2007-07-01 00:00:00,0.22,57.5,,,1361000.0,90.4,51.8,313250.0,316333.3333,-0.009747102,4.7,102.1661,1455.27,0.139904125
2007-08-01 00:00:00,0.39,56.1,,,1321000.0,83.4,52.2,320000.0,316812.5,0.010061156,4.7,102.0923,1473.99,0.130516482
2007-09-01 00:00:00,0.62,59.4,2.3,2.4,1261000.0,83.4,53.8,313250.0,316541.6667,-0.010398842,4.7,101.9849,1526.75,0.142905266
2007-10-01 00:00:00,0.54,55.8,,,1192000.0,80.9,52.8,328250.0,317604.1667,0.033519187,5.0,101.8645,1549.38,0.124417609
2007-11-01 00:00:00,0.93,53.1,,,1224000.0,76.1,51.5,336000.0,318416.6667,0.055221146,5.0,101.7364,1481.14,0.057481276
2007-12-01 00:00:00,0.99,49.9,2.5,2.1,1149000.0,75.5,50.1,349250.0,320583.3333,0.089420328,4.9,101.6128,1468.36,0.035295777
2008-01-01 00:00:00,1.5,49.5,,,1094000.0,78.4,50.9,338750.0,322375.0,0.050794882,5.1,101.4839,1378.55,-0.041502114
2008-02-01 00:00:00,1.88,50.5,,,1014000.0,70.8,48.8,346750.0,324375.0,0.068978805,5.0,101.338,1330.63,-0.054157604
2008-03-01 00:00:00,1.83,49.2,-1.7,1.4,967000.0,69.5,49.7,368000.0,329479.1667,0.116914322,5.4,101.177,1322.7,-0.06908492
2008-04-01 00:00:00,1.48,46.2,,,1008000.0,62.6,48.5,359500.0,332750.0,0.080390684,5.6,100.9759,1385.59,-0.065287344
2008-05-01 00:00:00,1.4,47.9,,,995000.0,59.8,48.9,366000.0,337895.8333,0.083174055,5.8,100.7007,1400.38,-0.085089702
2008-06-01 00:00:00,1.36,49.5,2.4,1.4,1180000.0,56.4,49.9,383250.0,343520.8333,0.115652859,6.1,100.312,1280.0,-0.148568198
2008-07-01 00:00:00,1.47,48.4,,,921000.0,61.2,50.8,398000.0,350583.3333,0.135250773,6.1,99.7756,1267.38,-0.129110062
2008-08-01 00:00:00,1.47,48.6,,,858000.0,63.0,50.1,429250.0,359687.5,0.193397046,6.5,99.0771,1282.83,-0.129688804
2008-09-01 00:00:00,1.85,45.1,-2.1,0.3,797000.0,70.3,47.2,464000.0,372250.0,0.246474144,6.8,98.2315,1166.36,-0.236050434
2008-10-01 00:00:00,2.45,32.0,,,736000.0,57.6,38.2,475250.0,384500.0,0.236020806,7.3,97.302,968.75,-0.3747499
2008-11-01 00:00:00,1.93,34.5,,,626000.0,55.3,39.0,527250.0,400437.5,0.316684876,7.8,96.4119,896.24,-0.394898524
2008-12-01 00:00:00,1.49,25.9,-8.5,-2.5,554000.0,60.1,34.5,564000.0,418333.3333,0.348207171,8.3,95.6625,903.25,-0.384857937
2009-01-01 00:00:00,1.93,32.5,,,545000.0,61.2,36.4,589250.0,439208.3333,0.341618442,8.7,95.1181,825.88,-0.40090675
2009-02-01 00:00:00,2.02,32.7,,,558000.0,56.3,36.6,644000.0,463979.1667,0.387993355,9.0,94.8162,735.09,-0.447562433
2009-03-01 00:00:00,1.9,41.3,-4.5,-3.2,513000.0,57.3,37.2,659250.0,488250.0,0.350230415,9.4,94.7741,797.87,-0.396786875
2009-04-01 00:00:00,2.25,46.0,,,521000.0,65.1,39.9,627750.0,510604.1667,0.229425925,9.5,94.9814,872.81,-0.370080615
2009-05-01 00:00:00,2.55,51.0,,,556000.0,68.7,44.1,614500.0,531312.5,0.156569815,9.5,95.3695,919.14,-0.343649581
2009-06-01 00:00:00,2.42,49.0,-0.7,-4.0,601000.0,70.8,46.3,598250.0,549229.1667,0.089253879,9.6,95.8673,919.32,-0.28178125
2009-07-01 00:00:00,2.39,56.6,,,595000.0,66.0,49.7,566500.0,563270.8333,0.005732885,9.8,96.4119,987.48,-0.220849311
2009-08-01 00:00:00,2.43,64.1,,,616000.0,65.7,53.4,560250.0,574187.5,-0.02427343,10.0,96.9626,1020.62,-0.204399648
2009-09-01 00:00:00,2.36,64.7,1.4,-3.1,609000.0,73.5,54.9,547500.0,581145.8333,-0.05789568,9.9,97.4896,1057.08,-0.093693199
2009-10-01 00:00:00,2.51,57.7,,,583000.0,70.6,57.6,523500.0,585166.6667,-0.105383082,9.9,97.9776,1036.19,0.069615484
2009-11-01 00:00:00,2.54,64.2,,,623000.0,67.4,55.4,494000.0,582395.8333,-0.151779646,9.8,98.4261,1095.63,0.222473891
2009-12-01 00:00:00,2.71,63.8,4.4,0.1,664000.0,72.5,55.8,485500.0,575854.1667,-0.156904598,9.8,98.8382,1115.1,0.234541932
2010-01-01 00:00:00,2.81,59.9,,,636000.0,74.4,56.3,485750.0,567229.1667,-0.143644177,9.9,99.1937,1073.87,0.300273648
2010-02-01 00:00:00,2.8,57.7,,,650000.0,73.6,55.5,485750.0,554041.6667,-0.123260886,9.9,99.4574,1104.49,0.502523501
2010-03-01 00:00:00,2.82,60.1,1.9,1.8,687000.0,73.6,58.8,470250.0,538291.6667,-0.126402972,9.6,99.6332,1169.43,0.465689899
2010-04-01 00:00:00,2.72,64.0,,,637000.0,72.2,58.1,469000.0,525062.5,-0.106773003,9.4,99.7043,1186.68,0.35960862
2010-05-01 00:00:00,2.55,61.3,,,575000.0,73.6,57.4,461500.0,512312.5,-0.099182628,9.4,99.6812,1089.41,0.185249255
2010-06-01 00:00:00,2.36,58.6,3.9,2.9,587000.0,76.0,56.5,460500.0,500833.3333,-0.080532446,9.5,99.6037,1030.71,0.121165644
2010-07-01 00:00:00,2.39,54.7,,,579000.0,67.8,56.1,460500.0,492000.0,-0.06402439,9.5,99.5369,1101.6,0.115566898
2010-08-01 00:00:00,2.0,54.0,,,580000.0,68.9,56.4,475000.0,484895.8333,-0.020408163,9.4,99.5312,1049.33,0.02812996
2010-09-01 00:00:00,2.11,51.9,3.1,3.3,563000.0,68.2,55.3,453500.0,477062.5,-0.049390803,9.8,99.5987,1141.2,0.079577705
2010-10-01 00:00:00,2.29,57.8,,,558000.0,67.7,56.9,447000.0,470687.5,-0.050325322,9.3,99.7272,1183.26,0.141933429
2010-11-01 00:00:00,2.36,58.3,,,560000.0,71.6,57.3,426250.0,465041.6667,-0.083415465,9.1,99.9074,1180.55,0.077507918
2010-12-01 00:00:00,2.69,59.6,2.1,2.8,632000.0,74.5,56.6,420250.0,459604.1667,-0.085626218,9.0,100.0999,1257.64,0.127827101
2011-01-01 00:00:00,2.84,64.5,,,576000.0,74.2,59.1,430250.0,454979.1667,-0.054352306,9.0,100.2637,1286.12,0.197649622
2011-02-01 00:00:00,2.73,64.2,,,542000.0,77.5,59.2,401500.0,447958.3333,-0.103711283,9.1,100.3635,1327.22,0.201658684
2011-03-01 00:00:00,2.67,61.3,-0.9,2.0,583000.0,67.5,58.4,406000.0,442604.1667,-0.082701812,9.0,100.3631,1325.83,0.133740369
2011-04-01 00:00:00,2.71,61.1,,,581000.0,69.8,57.9,427000.0,439104.1667,-0.027565593,9.1,100.2597,1363.61,0.149096639
2011-05-01 00:00:00,2.6,54.6,,,618000.0,74.3,54.8,422500.0,435854.1667,-0.030639071,9.0,100.0649,1345.2,0.234796817
2011-06-01 00:00:00,2.73,54.6,2.7,1.7,636000.0,71.5,55.8,418250.0,432333.3333,-0.032575173,9.0,99.801,1320.64,0.281291537
2011-07-01 00:00:00,2.46,56.9,,,621000.0,63.7,52.9,411250.0,428229.1667,-0.03964972,9.0,99.5172,1292.28,0.173093682
2011-08-01 00:00:00,2.03,52.9,,,647000.0,55.8,52.6,409500.0,422770.8333,-0.031390135,8.8,99.2766,1218.89,0.161588823
2011-09-01 00:00:00,1.67,51.8,-0.1,0.9,610000.0,59.5,53.7,417750.0,419791.6667,-0.004863524,8.6,99.1483,1131.42,-0.008569926
2011-10-01 00:00:00,1.92,52.0,,,671000.0,60.8,51.4,401750.0,416020.8333,-0.03430317,8.5,99.1638,1253.3,0.059192401
2011-11-01 00:00:00,1.83,54.9,,,706000.0,63.7,51.8,389250.0,412937.5,-0.057363402,8.3,99.3038,1246.96,0.056253441
